time,raw_bytes,CHECKSUM_TRANSM_DYN_ACC2,CHECKSUM_TRANSM_DYN_ACC2_recalculated,CHECKSUM_TRANSM_DYN_ACC2_ok,all_checksums_ok,REQ_HAPTIC_COLL_ALERT_ARC,REQ_AUDIO_COLL_ALERT_ARC,REQ_VISUAL_COLL_ALERT_ARC,BLIND_SENSOR,REQUEST_TAKEOVER,TARGET_DETECTED,INTER_VEHICLE_DISTANCE,AEB_ENABLED,AUTO_BRAKING_IN_PROGRESS,ARC_STATUS,DISPLAY_INTERVEHICLE_TIME,DRIVE_AWAY_REQUEST,AUTO_BRAKING_STATUS,MDD_DECEL_CONTROL_REQ,PROCESS_COUNTER_4B_ACC2,TARGET_POSITION
228.92,01 19 8C 00 64 C0 D0 60,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.5,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,13,POS4
228.94,01 19 8C 00 64 C0 EF 60,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.5,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,14,POS4
228.96,01 19 8C 00 64 C0 FE 60,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.5,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,15,POS4
228.98,01 19 4C 00 64 C0 01 60,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.25,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,0,POS4
229.001,01 19 4C 00 64 C0 10 60,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.25,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,1,POS4
229.02,01 19 4C 00 64 C0 2F 60,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.25,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,2,POS4
229.04,01 19 4C 00 64 C0 3E 60,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.25,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,3,POS4
229.061,01 19 4C 00 64 C0 4D 60,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.25,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,4,POS4
229.08,01 19 4C 00 64 C0 5C 60,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.25,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,5,POS4
229.1,01 19 4C 00 64 C0 6B 60,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.25,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,6,POS4
229.121,01 19 4C 00 64 C0 7A 60,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.25,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,7,POS4
229.14,01 19 0C 00 64 C0 8D 60,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.0,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,8,POS4
229.16,01 19 0C 00 64 C0 9C 60,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.0,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,9,POS4
229.18,01 19 0C 00 64 C0 AB 60,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.0,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,10,POS4
229.2,01 19 0C 00 64 C0 BA 60,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.0,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,11,POS4
229.22,01 19 0C 00 64 C0 C9 60,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.0,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,12,POS4
229.24,01 19 0C 00 64 C0 D8 60,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,25.0,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,13,POS4
229.26,01 18 CC 00 64 C0 EC 60,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.75,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,14,POS4
229.281,01 18 CC 00 64 C0 FB 60,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.75,FALSE,no braking in progress,active,2.5,No drive away required,active,no UCF control request,15,POS4
229.301,01 18 CC 00 60 C0 0E 60,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.75,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,0,POS4
229.32,01 18 CC 00 60 C0 1D 60,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.75,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,1,POS4
229.34,01 18 CC 00 60 C0 2C 60,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.75,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,2,POS4
229.36,01 18 CC 00 60 C0 3B 60,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.75,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,3,POS4
229.381,01 18 8C 00 60 C0 4E 60,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.5,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,4,POS4
229.4,01 18 8C 00 60 C0 5D 60,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.5,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,5,POS4
229.42,01 18 8C 00 60 C0 6C 60,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.5,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,6,POS4
229.44,01 18 8C 00 60 C0 7B 60,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.5,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,7,POS4
229.461,01 18 8C 00 60 C0 8A 60,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.5,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,8,POS4
229.48,01 18 8C 00 60 C0 99 60,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.5,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,9,POS4
229.5,01 18 4C 00 60 C0 AC 60,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.25,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,10,POS4
229.52,01 18 4C 00 60 C0 BB 60,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.25,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,11,POS4
229.54,01 18 4C 00 60 C0 CA 60,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.25,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,12,POS4
229.56,01 18 4C 00 60 C0 D9 60,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.25,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,13,POS4
229.581,01 18 4C 00 60 C0 E8 60,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.25,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,14,POS4
229.6,01 18 4C 00 60 C0 F7 60,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.25,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,15,POS4
229.621,01 18 4C 00 60 C0 06 60,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.25,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,0,POS4
229.641,01 18 4C 00 60 C0 15 60,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.25,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,no UCF control request,1,POS4
229.66,01 18 0C 00 60 C4 24 60,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.0,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,UCF control request,2,POS4
229.68,01 18 0C 00 60 C4 33 60,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.0,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,UCF control request,3,POS4
229.7,01 18 0C 00 60 C4 42 60,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.0,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,UCF control request,4,POS4
229.72,01 18 0C 00 60 C4 51 60,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,24.0,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,UCF control request,5,POS4
229.74,01 17 CC 00 60 C4 65 60,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.75,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,UCF control request,6,POS4
229.761,01 17 CC 00 60 C4 74 60,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.75,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,UCF control request,7,POS4
229.78,01 17 CC 00 60 C4 83 60,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.75,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,UCF control request,8,POS4
229.8,01 17 CC 00 60 C4 92 60,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.75,FALSE,no braking in progress,active,2.4000000000000004,No drive away required,active,UCF control request,9,POS4
229.82,01 17 CC 00 5C C4 A6 60,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.75,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,10,POS4
229.84,01 17 CC 00 5C C4 B5 60,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.75,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,11,POS4
229.86,01 17 8C 00 5C C4 C8 60,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.5,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,12,POS4
229.88,01 17 8C 00 5C C4 D7 60,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.5,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,13,POS4
229.9,01 17 8C 00 5C C4 E6 60,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.5,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,14,POS4
229.92,01 17 8C 00 5C C4 F5 60,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.5,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,15,POS4
229.94,01 17 4C 00 5C C4 08 60,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.25,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,0,POS4
229.961,01 17 4C 00 5C C4 17 60,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.25,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,1,POS4
229.98,01 17 4C 00 5C C4 26 60,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.25,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,2,POS4
230.0,01 17 4C 00 5C C4 35 60,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.25,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,3,POS4
230.02,01 17 0C 00 5C C4 48 60,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.0,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,4,POS4
230.041,01 17 0C 00 5C C4 57 60,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.0,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,5,POS4
230.06,01 17 0C 00 5C C4 66 60,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.0,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,6,POS4
230.08,01 17 0C 00 5C C4 75 60,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.0,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,7,POS4
230.101,01 17 0C 00 5C C4 84 60,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.0,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,8,POS4
230.12,01 17 0C 00 5C C4 93 60,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,23.0,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,9,POS4
230.14,01 16 CC 00 5C C4 A7 60,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.75,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,10,POS4
230.161,01 16 CC 00 5C C4 B6 60,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.75,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,11,POS4
230.18,01 16 CC 00 5C C4 C5 60,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.75,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,12,POS4
230.2,01 16 CC 00 5C C4 D4 60,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.75,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,13,POS4
230.221,01 16 8C 00 5C C4 E7 60,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.5,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,14,POS4
230.241,01 16 8C 00 5C C4 F6 60,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.5,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,15,POS4
230.26,01 16 8C 00 5C C4 05 60,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.5,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,0,POS4
230.28,01 16 8C 00 5C C4 14 60,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.5,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,1,POS4
230.3,01 16 4C 00 5C C4 27 60,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.25,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,2,POS4
230.32,01 16 4C 00 5C C4 36 60,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.25,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,3,POS4
230.34,01 16 4C 00 5C C4 45 60,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.25,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,4,POS4
230.36,01 16 4C 00 5C C4 54 60,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.25,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,5,POS4
230.38,01 16 4C 00 5C C4 63 60,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.25,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,6,POS4
230.4,01 16 4C 00 5C C4 72 60,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.25,FALSE,no braking in progress,active,2.3000000000000003,No drive away required,active,UCF control request,7,POS4
230.421,01 16 0C 00 58 C4 89 60,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.0,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,8,POS4
230.44,01 16 0C 00 58 C4 98 60,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.0,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,9,POS4
230.46,01 16 0C 00 58 C4 A7 60,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.0,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,10,POS4
230.48,01 16 0C 00 58 C4 B6 60,6,6,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,22.0,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,11,POS4
230.501,01 15 CC 00 58 C4 CA 60,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.75,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,12,POS4
230.52,01 15 CC 00 58 C4 D9 60,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.75,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,13,POS4
230.54,01 15 CC 00 58 C4 E8 60,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.75,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,14,POS4
230.56,01 15 CC 00 58 C4 F7 60,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.75,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,15,POS4
230.581,01 15 8C 00 58 C4 0A 60,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.5,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,0,POS4
230.6,01 15 8C 00 58 C4 19 60,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.5,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,1,POS4
230.62,01 15 8C 00 58 C4 28 60,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.5,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,2,POS4
230.64,01 15 8C 00 58 C4 37 60,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.5,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,3,POS4
230.66,01 15 4C 00 58 C4 4A 60,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.25,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,4,POS4
230.681,01 15 4C 00 58 C4 59 60,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.25,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,5,POS4
230.7,01 15 4C 00 58 C4 68 60,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.25,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,6,POS4
230.72,01 15 4C 00 58 C4 77 60,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.25,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,7,POS4
230.741,01 15 0C 00 58 C4 8A 60,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.0,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,8,POS4
230.76,01 15 0C 00 58 C4 99 60,9,9,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.0,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,9,POS4
230.78,01 15 0C 00 58 C4 A8 60,8,8,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.0,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,10,POS4
230.801,01 15 0C 00 58 C4 B7 60,7,7,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,21.0,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,11,POS4
230.82,01 14 CC 00 58 C4 CB 60,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,20.75,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,12,POS4
230.84,01 14 CC 00 58 C4 DA 60,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,20.75,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,13,POS4
230.861,01 14 8C 00 58 C4 ED 60,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,20.5,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,14,POS4
230.88,01 14 8C 00 58 C4 FC 60,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,20.5,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,15,POS4
230.9,01 14 8C 00 58 C4 0B 60,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,20.5,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,0,POS4
230.921,01 14 8C 00 58 C4 1A 60,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,20.5,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,1,POS4
230.941,01 14 4C 00 58 C4 2D 60,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,20.25,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,2,POS4
230.96,01 14 4C 00 58 C4 3C 60,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,20.25,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,3,POS4
230.98,01 14 4C 00 58 C4 4B 60,11,11,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,20.25,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,4,POS4
231.0,01 14 4C 00 58 C4 5A 60,10,10,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,20.25,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,5,POS4
231.021,01 14 0C 00 58 C4 6F 40,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,20.0,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,6,POS3
231.04,01 14 0C 00 58 C4 7E 40,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,20.0,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,7,POS3
231.06,01 14 0C 00 58 C4 8D 40,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,20.0,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,8,POS3
231.08,01 14 0C 00 58 C4 9C 40,12,12,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,20.0,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,9,POS3
231.1,01 13 CC 00 58 C4 A0 40,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.75,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,10,POS3
231.12,01 13 CC 00 58 C4 BF 40,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.75,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,11,POS3
231.14,01 13 CC 00 58 C4 CE 40,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.75,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,12,POS3
231.161,01 13 CC 00 58 C4 DD 40,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.75,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,13,POS3
231.18,01 13 8C 00 58 C4 E0 40,0,0,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.5,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,14,POS3
231.201,01 13 8C 00 58 C4 FF 40,15,15,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.5,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,15,POS3
231.22,01 13 8C 00 58 C4 0E 40,14,14,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.5,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,0,POS3
231.24,01 13 8C 00 58 C4 1D 40,13,13,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.5,FALSE,no braking in progress,active,2.2,No drive away required,active,UCF control request,1,POS3
231.26,01 13 4C 00 54 C4 24 40,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,2,POS3
231.281,01 13 4C 00 54 C4 33 40,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,3,POS3
231.3,01 13 4C 00 54 C4 42 40,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,4,POS3
231.321,01 13 4C 00 54 C4 51 40,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.25,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,5,POS3
231.34,01 13 0C 00 54 C4 64 40,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,6,POS3
231.36,01 13 0C 00 54 C4 73 40,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,7,POS3
231.38,01 13 0C 00 54 C4 82 40,2,2,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,8,POS3
231.4,01 13 0C 00 54 C4 91 40,1,1,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,19.0,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,9,POS3
231.42,01 12 CC 00 54 C4 A5 40,5,5,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,18.75,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,10,POS3
231.44,01 12 CC 00 54 C4 B4 40,4,4,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,18.75,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,11,POS3
231.46,01 12 CC 00 54 C4 C3 40,3,3,True,True,no haptic alert request,no audio alert request,no visual alert request,False,No request,target detected,18.75,FALSE,no braking in progress,active,2.1,No drive away required,active,UCF control request,12,POS3
