time,raw_bytes,CHECKSUM,CHECKSUM_recalculated,CHECKSUM_ok,all_checksums_ok,ANGLE,RATE,RATE_SIGN,COUNTER,RATE_ALT
3.561,F2 1C 39 87 9C 39 30,9,7,False,False,-355.6,57,1,12,57
3.571,F2 05 3B 87 2D 3B 30,2,10,False,False,-357.90000000000003,59,1,13,59
3.58,F1 ED 3A 87 5E 3A 30,5,6,False,False,-360.3,58,1,14,58
3.59,F1 D6 3A 87 CF 3A 30,12,13,False,False,-362.6,58,1,15,58
3.601,F1 BF 3B 87 D0 3B 30,13,3,False,False,-364.90000000000003,59,1,0,59
3.61,F1 A7 3D 87 31 3D 30,3,7,False,False,-367.3,61,1,1,61
3.62,F1 8E 3E 87 82 3E 30,8,15,False,False,-369.8,62,1,2,62
3.63,F1 75 3F 87 C3 3F 30,12,6,False,False,-372.3,63,1,3,63
3.64,F1 5B 43 87 C4 43 30,12,7,False,False,-374.90000000000003,67,1,4,67
3.661,F1 24 47 87 26 47 30,2,7,False,False,-380.40000000000003,71,1,6,71
3.67,F1 07 48 87 D7 48 30,13,3,False,False,-383.3,72,1,7,72
3.68,F0 EB 49 87 08 49 30,0,15,False,False,-386.1,73,1,8,73
3.691,F0 CE 48 87 79 48 30,7,15,False,False,-389.0,72,1,9,72
3.721,F0 7A 4B 87 EC 4B 30,14,15,False,False,-397.40000000000003,75,1,12,75
3.73,F0 5C 47 87 7D 47 30,7,6,False,False,-400.40000000000003,71,1,13,71
3.74,F0 40 47 87 9E 47 30,9,2,False,False,-403.20000000000005,71,1,14,71
3.751,F0 23 46 87 CF 46 30,12,2,False,False,-406.1,70,1,15,70
3.76,F0 07 47 87 40 47 30,4,13,False,False,-408.90000000000003,71,1,0,71
3.77,EF EA 48 87 71 48 30,7,11,False,False,-411.8,72,1,1,72
3.781,EF CE 47 87 D2 47 30,13,10,False,False,-414.6,71,1,2,71
3.79,EF B1 46 87 53 46 30,5,9,False,False,-417.5,70,1,3,70
3.801,EF 95 45 87 74 45 30,7,8,False,False,-420.3,69,1,4,69
3.81,EF 7A 42 87 05 42 30,0,10,False,False,-423.0,66,1,5,66
3.82,EF 60 44 87 E6 44 30,14,0,False,False,-425.6,68,1,6,68
3.83,EF 44 44 87 97 44 30,9,13,False,False,-428.40000000000003,68,1,7,68
3.84,EF 29 42 87 B8 42 30,11,13,False,False,-431.1,66,1,8,66
3.85,EF 0F 41 87 D9 41 30,13,10,False,False,-433.70000000000005,65,1,9,65
3.861,EE F5 40 87 BA 40 30,11,7,False,False,-436.3,64,1,10,64
3.87,EE DB 40 87 6B 40 30,6,2,False,False,-438.90000000000003,64,1,11,64
3.88,EE C2 3F 87 1C 3F 30,1,15,False,False,-441.40000000000003,63,1,12,63
3.89,EE A8 40 87 4D 40 30,4,6,False,False,-444.0,64,1,13,64
3.901,EE 90 3E 87 5E 3E 30,5,4,False,False,-446.40000000000003,62,1,14,62
3.911,EE 76 3D 87 FF 3D 30,15,1,False,False,-449.0,61,1,15,61
3.92,EE 5E 3C 87 B0 3C 30,11,12,False,False,-451.40000000000003,60,1,0,60
3.93,EE 47 3A 87 41 3A 30,4,7,False,False,-453.70000000000005,58,1,1,58
3.94,EE 30 39 87 42 39 30,4,0,False,False,-456.0,57,1,2,57
3.95,EE 19 37 87 03 37 30,0,12,False,False,-458.3,55,1,3,55
3.96,EE 03 35 87 E4 35 30,14,6,False,False,-460.5,53,1,4,53
3.971,ED EE 35 87 F5 35 30,15,13,False,False,-462.6,53,1,5,53
3.98,ED D9 34 87 96 34 30,9,4,False,False,-464.70000000000005,52,1,6,52
3.99,ED C5 30 87 17 30 30,1,0,False,False,-466.70000000000005,48,1,7,48
4.0,ED B3 2E 87 08 2E 30,0,8,False,False,-468.5,46,1,8,46
4.01,ED A0 2D 87 09 2D 30,0,13,False,False,-470.40000000000003,45,1,9,45
4.02,ED 8E 2B 87 9A 2B 30,9,4,False,False,-472.20000000000005,43,1,10,43
4.03,ED 7D 2A 87 5B 2A 30,5,7,False,False,-473.90000000000003,42,1,11,42
4.04,ED 6E 26 87 CC 26 30,12,14,False,False,-475.40000000000003,38,1,12,38
4.05,ED 5F 25 87 CD 25 30,12,15,False,False,-476.90000000000003,37,1,13,37
4.06,ED 50 23 87 6E 23 30,6,1,False,False,-478.40000000000003,35,1,14,35
4.07,ED 43 21 87 7F 21 30,7,2,False,False,-479.70000000000005,33,1,15,33
4.08,ED 36 1E 87 60 1E 30,6,7,False,False,-481.0,30,1,0,30
4.09,ED 2A 1E 87 A1 1E 30,10,3,False,False,-482.20000000000005,30,1,1,30
4.1,ED 1F 1C 87 D2 1C 30,13,2,False,False,-483.3,28,1,2,28
4.11,ED 14 1A 87 13 1A 30,1,0,False,False,-484.40000000000003,26,1,3,26
4.12,ED 0A 19 87 A4 19 30,10,12,False,False,-485.40000000000003,25,1,4,25
4.13,ED 01 18 87 15 18 30,1,6,False,False,-486.3,24,1,5,24
4.14,EC F7 17 87 56 17 30,5,3,False,False,-487.3,23,1,6,23
4.161,EC E5 15 87 A8 15 30,10,8,False,False,-489.1,21,1,8,21
4.17,EC DC 13 87 79 13 30,7,5,False,False,-490.0,19,1,9,19
4.18,EC D5 13 87 DA 13 30,13,11,False,False,-490.70000000000005,19,1,10,19
4.191,EC CD 13 87 5B 13 30,5,3,False,False,-491.5,19,1,11,19
4.21,EC BF 12 87 7D 12 30,7,2,False,False,-492.90000000000003,18,1,13,18
4.221,EC B7 11 87 FE 11 30,15,11,False,False,-493.70000000000005,17,1,14,17
4.23,EC B1 10 87 9F 10 30,9,2,False,False,-494.3,16,1,15,16
4.241,EC AB 0E 87 20 0E 30,2,14,False,False,-494.90000000000003,14,1,0,14
4.251,EC A5 0F 87 C1 0F 30,12,1,False,False,-495.5,15,1,1,15
4.26,EC 9F 10 87 82 10 30,8,3,False,False,-496.1,16,1,2,16
4.27,EC 99 0E 87 03 0E 30,0,14,False,False,-496.70000000000005,14,1,3,14
4.28,EC 94 0C 87 84 0C 30,8,6,False,False,-497.20000000000005,12,1,4,12
4.29,EC 90 0B 87 A5 0B 30,10,11,False,False,-497.6,11,1,5,11
4.3,EC 8B 0C 87 46 0C 30,4,14,False,False,-498.1,12,1,6,12
4.31,EC 86 0B 87 F7 0B 30,15,4,False,False,-498.6,11,1,7,11
4.32,EC 82 08 87 78 08 30,7,13,False,False,-499.0,8,1,8,8
4.33,EC 7F 0A 87 69 0A 30,6,12,False,False,-499.3,10,1,9,10
4.35,EC 79 07 87 FB 07 30,15,6,False,False,-499.90000000000003,7,1,11,7
4.36,EC 76 07 87 7C 07 30,7,8,False,False,-500.20000000000005,7,1,12,7
4.37,EC 74 03 87 0D 03 30,0,1,False,False,-500.40000000000003,3,1,13,3
4.38,EC 73 02 87 5E 02 30,5,3,False,False,-500.5,2,1,14,2
4.39,EC 72 02 87 5F 02 30,5,3,False,False,-500.6,2,1,15,2
4.4,EC 72 01 87 90 01 30,9,4,False,False,-500.6,1,1,0,1
4.41,EC 71 00 87 A1 00 30,10,6,False,False,-500.70000000000005,0,1,1,0
4.42,EC 71 00 87 92 00 30,9,5,False,False,-500.70000000000005,0,1,2,0
4.43,EC 72 00 87 B3 00 30,11,3,False,False,-500.6,0,1,3,0
4.44,EC 71 00 07 74 00 30,7,11,False,False,-500.70000000000005,0,0,4,0
4.45,EC 71 00 87 E5 00 30,14,2,False,False,-500.70000000000005,0,1,5,0
4.46,EC 72 00 87 E6 00 30,14,0,False,False,-500.6,0,1,6,0
4.48,EC 72 01 07 98 01 30,9,4,False,False,-500.6,1,0,8,1
4.49,EC 72 00 87 19 00 30,1,13,False,False,-500.6,0,1,9,0
4.5,EC 72 00 07 AA 00 30,10,4,False,False,-500.6,0,0,10,0
4.51,EC 72 00 87 3B 00 30,3,11,False,False,-500.6,0,1,11,0
4.52,EC 72 00 87 4C 00 30,4,10,False,False,-500.6,0,1,12,0
4.531,EC 72 00 07 DD 00 30,13,1,False,False,-500.6,0,0,13,0
4.54,EC 72 00 87 6E 00 30,6,8,False,False,-500.6,0,1,14,0
4.56,EC 72 01 87 90 01 30,9,4,False,False,-500.6,1,1,0,1
4.57,EC 72 00 87 91 00 30,9,5,False,False,-500.6,0,1,1,0
4.58,EC 72 00 07 22 00 30,2,12,False,False,-500.6,0,0,2,0
4.59,EC 72 00 87 B3 00 30,11,3,False,False,-500.6,0,1,3,0
4.6,EC 72 00 87 C4 00 30,12,2,False,False,-500.6,0,1,4,0
4.61,EC 72 00 07 55 00 30,5,9,False,False,-500.6,0,0,5,0
4.621,EC 72 00 87 E6 00 30,14,0,False,False,-500.6,0,1,6,0
4.641,EC 72 00 87 08 00 30,0,14,False,False,-500.6,0,1,8,0
4.65,EC 72 00 07 99 00 30,9,5,False,False,-500.6,0,0,9,0
4.66,EC 72 00 87 2A 00 30,2,12,False,False,-500.6,0,1,10,0
4.671,EC 72 00 07 BB 00 30,11,3,False,False,-500.6,0,0,11,0
4.68,EC 72 00 07 CC 00 30,12,2,False,False,-500.6,0,0,12,0
4.69,EC 72 00 07 DD 00 30,13,1,False,False,-500.6,0,0,13,0
4.701,EC 72 00 87 6E 00 30,6,8,False,False,-500.6,0,1,14,0
4.72,EC 72 00 87 80 00 30,8,6,False,False,-500.6,0,1,0,0
4.73,EC 72 00 07 11 00 30,1,13,False,False,-500.6,0,0,1,0
4.74,EC 72 00 87 A2 00 30,10,4,False,False,-500.6,0,1,2,0
4.75,EC 72 00 07 33 00 30,3,11,False,False,-500.6,0,0,3,0
4.761,EC 72 00 87 C4 00 30,12,2,False,False,-500.6,0,1,4,0
4.77,EC 72 00 87 D5 00 30,13,1,False,False,-500.6,0,1,5,0
4.78,EC 72 00 87 E6 00 30,14,0,False,False,-500.6,0,1,6,0
4.8,EC 72 01 07 98 01 30,9,4,False,False,-500.6,1,0,8,1
4.81,EC 72 00 87 19 00 30,1,13,False,False,-500.6,0,1,9,0
4.82,EC 72 00 07 AA 00 30,10,4,False,False,-500.6,0,0,10,0
4.83,EC 72 01 07 AB 01 30,10,1,False,False,-500.6,1,0,11,1
4.84,EC 72 00 87 4C 00 30,4,10,False,False,-500.6,0,1,12,0
4.851,EC 72 00 07 DD 00 30,13,1,False,False,-500.6,0,0,13,0
4.86,EC 72 00 07 EE 00 30,14,0,False,False,-500.6,0,0,14,0
4.88,EC 72 01 87 90 01 30,9,4,False,False,-500.6,1,1,0,1
4.89,EC 72 00 87 91 00 30,9,5,False,False,-500.6,0,1,1,0
4.9,EC 72 00 87 A2 00 30,10,4,False,False,-500.6,0,1,2,0
4.91,EC 72 01 87 A3 01 30,10,1,False,False,-500.6,1,1,3,1
4.92,EC 72 00 07 44 00 30,4,10,False,False,-500.6,0,0,4,0
4.93,EC 72 00 07 55 00 30,5,9,False,False,-500.6,0,0,5,0
4.94,EC 72 00 07 66 00 30,6,8,False,False,-500.6,0,0,6,0
4.96,EC 72 01 07 98 01 30,9,4,False,False,-500.6,1,0,8,1
4.971,EC 72 00 87 19 00 30,1,13,False,False,-500.6,0,1,9,0
4.98,EC 72 00 07 AA 00 30,10,4,False,False,-500.6,0,0,10,0
4.99,EC 72 01 07 AB 01 30,10,1,False,False,-500.6,1,0,11,1
5.0,EC 72 01 87 5C 01 30,5,8,False,False,-500.6,1,1,12,1
5.01,EC 72 00 07 DD 00 30,13,1,False,False,-500.6,0,0,13,0
5.021,EC 72 00 87 6E 00 30,6,8,False,False,-500.6,0,1,14,0
5.04,EC 72 00 87 80 00 30,8,6,False,False,-500.6,0,1,0,0
5.051,EC 72 00 87 91 00 30,9,5,False,False,-500.6,0,1,1,0
5.06,EC 72 00 07 22 00 30,2,12,False,False,-500.6,0,0,2,0
5.07,EC 72 00 87 B3 00 30,11,3,False,False,-500.6,0,1,3,0
5.08,EC 72 00 07 44 00 30,4,10,False,False,-500.6,0,0,4,0
5.091,EC 72 00 87 D5 00 30,13,1,False,False,-500.6,0,1,5,0
5.1,EC 72 00 07 66 00 30,6,8,False,False,-500.6,0,0,6,0
5.12,EC 73 01 07 88 01 30,8,3,False,False,-500.5,1,0,8,1
5.13,EC 73 01 07 99 01 30,9,2,False,False,-500.5,1,0,9,1
5.141,EC 73 02 07 9A 02 30,9,15,False,False,-500.5,2,0,10,2
5.151,EC 74 02 07 FB 02 30,15,13,False,False,-500.40000000000003,2,0,11,2
5.16,EC 75 02 07 9C 02 30,9,11,False,False,-500.3,2,0,12,2
5.17,EC 75 02 07 8D 02 30,8,10,False,False,-500.3,2,0,13,2
5.18,EC 76 03 07 9E 03 30,9,6,False,False,-500.20000000000005,3,0,14,3
5.19,EC 78 03 07 6F 03 30,6,3,False,False,-500.0,3,0,15,3
5.21,EC 7B 05 07 D1 05 30,13,10,False,False,-499.70000000000005,5,0,1,5
5.22,EC 7D 05 07 82 05 30,8,7,False,False,-499.5,5,0,2,5
5.23,EC 7F 06 07 83 06 30,8,2,False,False,-499.3,6,0,3,6
5.24,EC 81 08 07 04 08 30,0,10,False,False,-499.1,8,0,4,8
5.25,EC 85 09 07 45 09 30,4,3,False,False,-498.70000000000005,9,0,5,9
5.26,EC 88 0A 07 96 0A 30,9,13,False,False,-498.40000000000003,10,0,6,10
5.271,EC 8D 0D 07 A7 0D 30,10,1,False,False,-497.90000000000003,13,0,7,13
5.28,EC 92 0F 07 98 0F 30,9,6,False,False,-497.40000000000003,15,0,8,15
5.291,EC 99 10 07 D9 10 30,13,10,False,False,-496.70000000000005,16,0,9,16
5.301,EC A0 14 07 0A 14 30,0,9,False,False,-496.0,20,0,10,20
5.31,EC A8 16 07 BB 16 30,11,12,False,False,-495.20000000000005,22,0,11,22
5.32,EC B1 17 07 5C 17 30,5,15,False,False,-494.3,23,0,12,23
5.341,EC C6 1C 07 CE 1C 30,12,13,False,False,-492.20000000000005,28,0,14,28
5.351,EC D2 1F 07 BF 1F 30,11,9,False,False,-491.0,31,0,15,31
5.36,EC DE 21 07 50 21 30,5,6,False,False,-489.8,33,0,0,33
5.37,EC EC 22 07 61 22 30,6,4,False,False,-488.40000000000003,34,0,1,34
5.38,EC F9 24 07 72 24 30,7,1,False,False,-487.1,36,0,2,36
5.39,ED 09 27 07 B3 27 30,11,8,False,False,-485.5,39,0,3,39
5.41,ED 29 2A 07 25 2A 30,2,14,False,False,-482.3,42,0,5,42
5.421,ED 3A 2E 07 76 2E 30,7,3,False,False,-480.6,46,0,6,46
5.43,ED 4E 30 07 A7 30 30,10,7,False,False,-478.6,48,0,7,48
5.441,ED 61 32 07 A8 32 30,10,13,False,False,-476.70000000000005,50,0,8,50
5.451,ED 76 35 07 A9 35 30,10,0,False,False,-474.6,53,0,9,53
5.46,ED 8C 38 07 1A 38 30,1,2,False,False,-472.40000000000003,56,0,10,56
5.47,ED A3 39 07 CB 39 30,12,6,False,False,-470.1,57,0,11,57
5.48,ED BA 3D 07 7C 3D 30,7,5,False,False,-467.8,61,0,12,61
5.5,ED EC 41 07 DE 41 30,13,4,False,False,-462.8,65,0,14,65
5.511,EE 07 42 07 9F 42 30,9,3,False,False,-460.1,66,0,15,66
5.52,EE 22 46 07 50 46 30,5,13,False,False,-457.40000000000003,70,0,0,70
5.53,EE 3F 47 07 91 47 30,9,12,False,False,-454.5,71,0,1,71
5.54,EE 5B 48 07 72 48 30,7,11,False,False,-451.70000000000005,72,0,2,72
5.55,EE 79 4A 07 43 4A 30,4,6,False,False,-448.70000000000005,74,0,3,74
5.561,EE 96 49 07 14 49 30,1,8,False,False,-445.8,73,0,4,73
5.57,EE B5 4C 07 45 4C 30,4,0,False,False,-442.70000000000005,76,0,5,76
5.58,EE D3 4E 07 56 4E 30,5,11,False,False,-439.70000000000005,78,0,6,78
5.591,EE F2 4D 07 47 4D 30,4,11,False,False,-436.6,77,0,7,77
5.6,EF 11 4D 07 78 4D 30,7,8,False,False,-433.5,77,0,8,77
5.61,EF 31 4E 07 79 4E 30,7,3,False,False,-430.3,78,0,9,78
5.621,EF 50 4E 07 3A 4E 30,3,1,False,False,-427.20000000000005,78,0,10,78
5.63,EF 71 51 07 FB 51 30,15,5,False,False,-423.90000000000003,81,0,11,81
5.641,EF 90 50 07 6C 50 30,6,5,False,False,-420.8,80,0,12,80
5.65,EF B1 52 07 6D 52 30,6,13,False,False,-417.5,82,0,13,82
5.66,EF D2 54 07 6E 54 30,6,5,False,False,-414.20000000000005,84,0,14,84
5.671,EF F4 55 07 2F 55 30,2,14,False,False,-410.8,85,0,15,85
5.68,F0 15 54 07 D0 54 30,13,10,False,False,-407.5,84,0,0,84
5.69,F0 37 54 07 C1 54 30,12,5,False,False,-404.1,84,0,1,84
5.701,F0 59 54 07 72 54 30,7,0,False,False,-400.70000000000005,84,0,2,84
5.71,F0 7B 53 07 13 53 30,1,13,False,False,-397.3,83,0,3,83
5.72,F0 9B 53 07 84 53 30,8,10,False,False,-394.1,83,0,4,83
5.731,F0 BB 4E 07 75 4E 30,7,3,False,False,-390.90000000000003,78,0,5,78
5.74,F0 D9 4C 07 26 4C 30,2,6,False,False,-387.90000000000003,76,0,6,76
5.75,F0 F7 49 07 A7 49 30,10,11,False,False,-384.90000000000003,73,0,7,73
5.76,F1 14 47 07 78 47 30,7,14,False,False,-382.0,71,0,8,71
5.77,F1 30 45 07 29 45 30,2,3,False,False,-379.20000000000005,69,0,9,69
5.78,F1 4A 40 07 9A 40 30,9,1,False,False,-376.6,64,0,10,64
5.81,F1 94 39 07 3D 39 30,3,15,False,False,-369.20000000000005,57,0,13,57
5.82,F1 AB 38 07 DE 38 30,13,8,False,False,-366.90000000000003,56,0,14,56
5.831,F1 C1 36 07 EF 36 30,14,3,False,False,-364.70000000000005,54,0,15,54
5.84,F1 D5 32 07 00 32 30,0,5,False,False,-362.70000000000005,50,0,0,50
5.851,F1 E9 30 07 C1 30 30,12,3,False,False,-360.70000000000005,48,0,1,48
5.87,F2 0E 2C 07 93 2C 30,9,3,False,False,-357.0,44,0,3,44
5.88,F2 1F 29 07 B4 29 30,11,6,False,False,-355.3,41,0,4,41
5.89,F2 30 29 07 75 29 30,7,2,False,False,-353.6,41,0,5,41
5.901,F2 3F 25 07 76 25 30,7,10,False,False,-352.1,37,0,6,37
5.91,F2 4E 24 07 17 24 30,1,11,False,False,-350.6,36,0,7,36
5.92,F2 5C 23 07 A8 23 30,10,13,False,False,-349.20000000000005,35,0,8,35
5.931,F2 69 20 07 E9 20 30,14,4,False,False,-347.90000000000003,32,0,9,32
5.951,F2 81 1D 07 4B 1D 30,4,0,False,False,-345.5,29,0,11,29
5.97,F2 96 18 07 1D 18 30,1,2,False,False,-343.40000000000003,24,0,13,24
5.98,F2 A0 16 07 9E 16 30,9,10,False,False,-342.40000000000003,22,0,14,22
5.991,F2 A8 16 07 0F 16 30,0,1,False,False,-341.6,22,0,15,22
6.0,F2 B1 14 07 50 14 30,5,10,False,False,-340.70000000000005,20,0,0,20
6.01,F2 B8 12 07 B1 12 30,11,6,False,False,-340.0,18,0,1,18
6.02,F2 BF 11 07 C2 11 30,12,0,False,False,-339.3,17,0,2,17
6.03,F2 C6 11 07 33 11 30,3,7,False,False,-338.6,17,0,3,17
6.04,F2 CD 12 07 C4 12 30,12,13,False,False,-337.90000000000003,18,0,4,18
6.05,F2 D3 10 07 05 10 30,0,9,False,False,-337.3,16,0,5,16
6.06,F2 DA 0F 07 46 0F 30,4,5,False,False,-336.6,15,0,6,15
6.071,F2 E0 10 07 27 10 30,2,9,False,False,-336.0,16,0,7,16
6.081,F2 E6 0E 07 48 0E 30,4,8,False,False,-335.40000000000003,14,0,8,14
6.09,F2 EC 0F 07 E9 0F 30,14,15,False,False,-334.8,15,0,9,15
6.1,F2 F2 10 07 CA 10 30,12,3,False,False,-334.20000000000005,16,0,10,16
6.11,F2 F9 0F 07 8B 0F 30,8,15,False,False,-333.5,15,0,11,15
6.12,F2 FF 0F 07 9C 0F 30,9,8,False,False,-332.90000000000003,15,0,12,15
6.13,F3 05 0F 07 CD 0F 30,12,15,False,False,-332.3,15,0,13,15
6.14,F3 0B 0F 07 1E 0F 30,1,8,False,False,-331.70000000000005,15,0,14,15
6.15,F3 11 0E 07 AF 0E 30,10,2,False,False,-331.1,14,0,15,14
6.16,F3 16 0E 07 20 0E 30,2,12,False,False,-330.6,14,0,0,14
6.171,F3 1C 0D 07 A1 0D 30,10,7,False,False,-330.0,13,0,1,13
6.18,F3 21 0D 07 72 0D 30,7,0,False,False,-329.5,13,0,2,13
6.191,F3 26 0C 07 03 0C 30,0,12,False,False,-329.0,12,0,3,12
6.2,F3 2B 0B 07 D4 0B 30,13,8,False,False,-328.5,11,0,4,11
6.21,F3 2F 0A 07 95 0A 30,9,5,False,False,-328.1,10,0,5,10
6.221,F3 33 0A 07 76 0A 30,7,15,False,False,-327.70000000000005,10,0,6,10
6.23,F3 37 0A 07 27 0A 30,2,10,False,False,-327.3,10,0,7,10
6.24,F3 3B 0A 07 18 0A 30,1,5,False,False,-326.90000000000003,10,0,8,10
6.25,F3 3F 0B 07 59 0B 30,5,14,False,False,-326.5,11,0,9,11
6.26,F3 43 0A 07 CA 0A 30,12,10,False,False,-326.1,10,0,10,10
6.27,F3 47 0C 07 FB 0C 30,15,1,False,False,-325.70000000000005,12,0,11,12
6.281,F3 4C 0B 07 4C 0B 30,4,13,False,False,-325.20000000000005,11,0,12,11
6.29,F3 51 0D 07 FD 0D 30,15,2,False,False,-324.70000000000005,13,0,13,13
6.3,F3 56 0D 07 BE 0D 30,11,12,False,False,-324.20000000000005,13,0,14,13
6.31,F3 5C 0F 07 2F 0F 30,2,1,False,False,-323.6,15,0,15,15
6.321,F3 62 11 07 F0 11 30,15,3,False,False,-323.0,17,0,0,17
6.33,F3 69 11 07 51 11 30,5,11,False,False,-322.3,17,0,1,17
6.341,F3 70 12 07 D2 12 30,13,0,False,False,-321.6,18,0,2,18
6.36,F3 7F 15 07 34 15 30,3,9,False,False,-320.1,21,0,4,21
6.37,F3 87 16 07 65 16 30,6,13,False,False,-319.3,22,0,5,22
6.38,F3 90 16 07 36 16 30,3,2,False,False,-318.40000000000003,22,0,6,22
6.391,F3 98 16 07 A7 16 30,10,9,False,False,-317.6,22,0,7,22
6.401,F3 A2 18 07 28 18 30,2,9,False,False,-316.6,24,0,8,24
6.41,F3 AB 19 07 B9 19 30,11,13,False,False,-315.70000000000005,25,0,9,25
6.42,F3 B6 1C 07 1A 1C 30,1,10,False,False,-314.6,28,0,10,28
6.431,F3 C1 1C 07 0B 1C 30,0,13,False,False,-313.5,28,0,11,28
6.44,F3 CD 1E 07 9C 1E 30,9,12,False,False,-312.3,30,0,12,30
6.45,F3 D9 1E 07 DD 1E 30,13,14,False,False,-311.1,30,0,13,30
6.461,F3 E5 20 07 CE 20 30,12,10,False,False,-309.90000000000003,32,0,14,32
6.48,F3 FF 21 07 80 21 30,8,11,False,False,-307.3,33,0,0,33
6.491,F4 0D 23 07 11 23 30,1,6,False,False,-305.90000000000003,35,0,1,35
6.5,F4 1B 22 07 42 22 30,4,8,False,False,-304.5,34,0,2,34
6.51,F4 29 24 07 23 24 30,2,4,False,False,-303.1,36,0,3,36
6.521,F4 37 26 07 84 26 30,8,0,False,False,-301.7,38,0,4,38
6.53,F4 47 27 07 F5 27 30,15,12,False,False,-300.1,39,0,5,39
6.54,F4 57 2B 07 16 2B 30,1,2,False,False,-298.5,43,0,6,43
6.551,F4 69 2C 07 A7 2C 30,10,12,False,False,-296.7,44,0,7,44
6.57,F4 8D 2F 07 D9 2F 30,13,14,False,False,-293.1,47,0,9,47
6.59,F4 B6 35 07 CB 35 30,12,2,False,False,-289.0,53,0,11,53
6.6,F4 CB 37 07 3C 37 30,3,7,False,False,-286.90000000000003,55,0,12,55
6.61,F4 E1 38 07 5D 38 30,5,12,False,False,-284.7,56,0,13,56
6.62,F4 F7 3A 07 3E 3A 30,3,0,False,False,-282.5,58,0,14,58
6.63,F5 0F 3B 07 5F 3B 30,5,3,False,False,-280.1,59,0,15,59
6.641,F5 27 3D 07 60 3D 30,6,4,False,False,-277.7,61,0,0,61
6.65,F5 40 3E 07 51 3E 30,5,6,False,False,-275.2,62,0,1,62
6.66,F5 58 3D 07 C2 3D 30,12,14,False,False,-272.8,61,0,2,61
6.67,F5 70 3D 07 73 3D 30,7,3,False,False,-270.40000000000003,61,0,3,61
6.69,F5 A2 3C 07 F5 3C 30,15,14,False,False,-265.40000000000003,60,0,5,60
6.7,F5 BB 3F 07 76 3F 30,7,13,False,False,-262.90000000000003,63,0,6,63
6.711,F5 D5 3F 07 E7 3F 30,14,0,False,False,-260.3,63,0,7,63
6.72,F5 ED 3E 07 B8 3E 30,11,8,False,False,-257.90000000000003,62,0,8,62
6.73,F6 06 3E 07 C9 3E 30,12,11,False,False,-255.4,62,0,9,62
6.74,F6 1E 3B 07 3A 3B 30,3,7,False,False,-253.0,59,0,10,59
6.75,F6 36 3B 07 8B 3B 30,8,12,False,False,-250.60000000000002,59,0,11,59
6.761,F6 4C 37 07 EC 37 30,14,12,False,False,-248.4,55,0,12,55
6.77,F6 62 35 07 1D 35 30,1,7,False,False,-246.20000000000002,53,0,13,53
6.78,F6 76 31 07 3E 31 30,3,9,False,False,-244.20000000000002,49,0,14,49
6.791,F6 88 2D 07 EF 2D 30,14,15,False,False,-242.4,45,0,15,45
6.8,F6 99 2B 07 70 2B 30,7,0,False,False,-240.70000000000002,43,0,0,43
6.81,F6 AB 2A 07 61 2A 30,6,14,False,False,-238.9,42,0,1,42
6.821,F6 BB 2A 07 42 2A 30,4,12,False,False,-237.3,42,0,2,42
6.83,F6 CE 2E 07 33 2E 30,3,15,False,False,-235.4,46,0,3,46
6.841,F6 E0 30 07 74 30 30,7,4,False,False,-233.60000000000002,48,0,4,48
6.851,F6 F5 36 07 45 36 30,4,1,False,False,-231.5,54,0,5,54
6.86,F7 0B 39 07 86 39 30,8,2,False,False,-229.3,57,0,6,57
6.87,F7 23 3B 07 17 3B 30,1,3,False,False,-226.9,59,0,7,59
6.881,F7 3C 41 07 D8 41 30,13,10,False,False,-224.4,65,0,8,65
6.89,F7 56 40 07 19 40 30,1,15,False,False,-221.8,64,0,9,64
6.901,F7 6F 42 07 AA 42 30,10,0,False,False,-219.3,66,0,10,66
6.911,F7 8B 45 07 6B 45 30,6,11,False,False,-216.5,69,0,11,69
6.92,F7 A6 47 07 CC 47 30,12,9,False,False,-213.8,71,0,12,71
6.93,F7 C3 48 07 1D 48 30,1,7,False,False,-210.9,72,0,13,72
6.94,F7 E0 4B 07 0E 4B 30,0,1,False,False,-208.0,75,0,14,75
6.95,F7 FF 4F 07 BF 4F 30,11,8,False,False,-204.9,79,0,15,79
6.961,F8 1F 52 07 90 52 30,9,12,False,False,-201.70000000000002,82,0,0,82
6.97,F8 40 53 07 31 53 30,3,5,False,False,-198.4,83,0,1,83
6.98,F8 61 56 07 62 56 30,6,11,False,False,-195.10000000000002,86,0,2,86
6.991,F8 84 57 07 D3 57 30,13,3,False,False,-191.60000000000002,87,0,3,87
7.0,F8 A7 5A 07 64 5A 30,6,7,False,False,-188.10000000000002,90,0,4,90
7.01,F8 CC 5B 07 B5 5B 30,11,13,False,False,-184.4,91,0,5,91
7.021,F8 F1 5F 07 26 5F 30,2,12,False,False,-180.70000000000002,95,0,6,95
7.03,F9 19 63 07 B7 63 30,11,6,False,False,-176.70000000000002,99,0,7,99
7.041,F9 40 64 07 F8 64 30,15,9,False,False,-172.8,100,0,8,100
7.05,F9 6A 67 07 59 67 30,5,6,False,False,-168.60000000000002,103,0,9,103
7.06,F9 93 6D 07 AA 6D 30,10,13,False,False,-164.5,109,0,10,109
7.071,F9 C0 70 07 1B 70 30,1,4,False,False,-160.0,112,0,11,112
7.08,F9 EE 76 07 CC 76 30,12,7,False,False,-155.4,118,0,12,118
