time,raw_bytes,CHECKSUM,CHECKSUM_recalculated,CHECKSUM_ok,all_checksums_ok,ANGLE,RATE,RATE_SIGN,COUNTER,RATE_ALT
166.725,13 4F 32 87 E9 32 20,14,14,True,True,494.3,50,1,9,50
166.736,13 3A 36 87 BA 36 20,11,11,True,True,492.20000000000005,54,1,10,54
166.746,13 23 39 87 DB 39 20,13,13,True,True,489.90000000000003,57,1,11,57
166.755,13 0A 3D 87 5C 3D 20,5,5,True,True,487.40000000000003,61,1,12,61
166.766,12 F0 40 87 AD 40 20,10,10,True,True,484.8,64,1,13,64
166.776,12 D5 43 87 DE 43 20,13,13,True,True,482.1,67,1,14,67
166.786,12 B9 44 87 1F 44 20,1,1,True,True,479.3,68,1,15,68
166.796,12 9D 47 87 B0 47 20,11,11,True,True,476.5,71,1,0,71
166.805,12 7F 4A 87 B1 4A 20,11,11,True,True,473.5,74,1,1,74
166.816,12 5F 4D 87 D2 4D 20,13,13,True,True,470.3,77,1,2,77
166.826,12 3E 52 87 53 52 20,5,5,True,True,467.0,82,1,3,82
166.836,12 1C 55 87 54 55 20,5,5,True,True,463.6,85,1,4,85
166.845,11 FA 54 87 E5 54 20,14,14,True,True,460.20000000000005,84,1,5,84
166.856,11 D5 5B 87 F6 5B 20,15,15,True,True,456.5,91,1,6,91
166.866,11 B1 5A 87 D7 5A 20,13,13,True,True,452.90000000000003,90,1,7,90
166.875,11 8E 58 87 C8 58 20,12,12,True,True,449.40000000000003,88,1,8,88
166.885,11 6A 5A 87 59 5A 20,5,5,True,True,445.8,90,1,9,90
166.896,11 45 5B 87 AA 5B 20,10,10,True,True,442.1,91,1,10,91
166.906,11 1F 5E 87 1B 5E 20,1,1,True,True,438.3,94,1,11,94
166.915,10 F9 5F 87 EC 5F 20,14,14,True,True,434.5,95,1,12,95
166.926,10 D3 60 87 BD 60 20,11,11,True,True,430.70000000000005,96,1,13,96
166.936,10 AC 61 87 1E 61 20,1,1,True,True,426.8,97,1,14,97
166.945,10 84 64 87 FF 64 20,15,15,True,True,422.8,100,1,15,100
166.956,10 5C 64 87 50 64 20,5,5,True,True,418.8,100,1,0,100
166.966,10 33 65 87 C1 65 20,12,12,True,True,414.70000000000005,101,1,1,101
166.976,10 0B 64 87 52 64 20,5,5,True,True,410.70000000000005,100,1,2,100
166.986,0F E3 65 87 D3 65 20,13,13,True,True,406.70000000000005,101,1,3,101
166.995,0F B9 67 87 74 67 20,7,7,True,True,402.5,103,1,4,103
167.006,0F 91 66 87 D5 66 20,13,13,True,True,398.5,102,1,5,102
167.016,0F 68 66 87 86 66 20,8,8,True,True,394.40000000000003,102,1,6,102
167.025,0F 3F 67 87 A7 67 20,10,10,True,True,390.3,103,1,7,103
167.036,0F 17 65 87 D8 65 20,13,13,True,True,386.3,101,1,8,101
167.046,0E EE 65 87 B9 65 20,11,11,True,True,382.20000000000005,101,1,9,101
167.055,0E C6 64 87 3A 64 20,3,3,True,True,378.20000000000005,100,1,10,100
167.066,0E 9E 64 87 FB 64 20,15,15,True,True,374.20000000000005,100,1,11,100
167.076,0E 75 65 87 CC 65 20,12,12,True,True,370.1,101,1,12,101
167.086,0E 4D 66 87 5D 66 20,5,5,True,True,366.1,102,1,13,102
167.096,0E 24 66 87 9E 66 20,9,9,True,True,362.0,102,1,14,102
167.106,0D FB 67 87 8F 67 20,8,8,True,True,357.90000000000003,103,1,15,103
167.116,0D D1 67 87 F0 67 20,15,15,True,True,353.70000000000005,103,1,0,103
167.126,0D A9 67 87 11 67 20,1,1,True,True,349.70000000000005,103,1,1,103
167.135,0D 80 65 87 B2 65 20,11,11,True,True,345.6,101,1,2,101
167.146,0D 59 64 87 F3 64 20,15,15,True,True,341.70000000000005,100,1,3,100
167.156,0D 31 63 87 14 63 20,1,1,True,True,337.70000000000005,99,1,4,99
167.166,0D 0A 61 87 A5 61 20,10,10,True,True,333.8,97,1,5,97
167.175,0C E3 61 87 F6 61 20,15,15,True,True,329.90000000000003,97,1,6,97
167.185,0C BD 60 87 47 60 20,4,4,True,True,326.1,96,1,7,96
167.196,0C 97 5E 87 E8 5E 20,14,14,True,True,322.3,94,1,8,94
167.206,0C 72 5F 87 59 5F 20,5,5,True,True,318.6,95,1,9,95
167.216,0C 4D 5D 87 8A 5D 20,8,8,True,True,314.90000000000003,93,1,10,93
167.226,0C 26 5F 87 6B 5F 20,6,6,True,True,311.0,95,1,11,95
167.236,0C 01 5D 87 6C 5D 20,6,6,True,True,307.3,93,1,12,93
167.246,0B DD 5C 87 0D 5C 20,0,0,True,True,303.7,92,1,13,92
167.256,0B B9 5A 87 7E 5A 20,7,7,True,True,300.1,90,1,14,90
167.266,0B 97 57 87 7F 57 20,7,7,True,True,296.7,87,1,15,87
167.276,0B 74 57 87 50 57 20,5,5,True,True,293.2,87,1,0,87
167.286,0B 53 55 87 31 55 20,3,3,True,True,289.90000000000003,85,1,1,85
167.295,0B 31 53 87 22 53 20,2,2,True,True,286.5,83,1,2,83
167.306,0B 10 53 87 03 53 20,0,0,True,True,283.2,83,1,3,83
167.316,0A EF 53 87 64 53 20,6,6,True,True,279.90000000000003,83,1,4,83
167.325,0A CD 55 87 15 55 20,1,1,True,True,276.5,85,1,5,85
167.336,0A AA 56 87 06 56 20,0,0,True,True,273.0,86,1,6,86
167.346,0A 88 56 87 17 56 20,1,1,True,True,269.6,86,1,7,86
167.355,0A 66 56 87 E8 56 20,14,14,True,True,266.2,86,1,8,86
167.366,0A 44 56 87 F9 56 20,15,15,True,True,262.8,86,1,9,86
167.376,0A 21 55 87 CA 55 20,12,12,True,True,259.3,85,1,10,85
167.386,09 FF 56 87 EB 56 20,14,14,True,True,255.9,86,1,11,86
167.396,09 DD 56 87 9C 56 20,9,9,True,True,252.5,86,1,12,86
167.405,09 BB 55 87 BD 55 20,11,11,True,True,249.10000000000002,85,1,13,85
167.416,09 99 55 87 8E 55 20,8,8,True,True,245.70000000000002,85,1,14,85
167.426,09 77 54 87 8F 54 20,8,8,True,True,242.3,84,1,15,84
167.435,09 55 54 87 70 54 20,7,7,True,True,238.9,84,1,0,84
167.446,09 34 54 87 11 54 20,1,1,True,True,235.60000000000002,84,1,1,84
167.456,09 13 52 87 12 52 20,1,1,True,True,232.3,82,1,2,82
167.466,08 F3 52 87 F3 52 20,15,15,True,True,229.10000000000002,82,1,3,82
167.475,08 D3 51 87 94 51 20,9,9,True,True,225.9,81,1,4,81
167.485,08 B3 50 87 F5 50 20,15,15,True,True,222.70000000000002,80,1,5,80
167.496,08 93 4F 87 06 4F 20,0,0,True,True,219.5,79,1,6,79
167.506,08 74 4F 87 87 4F 20,8,8,True,True,216.4,79,1,7,79
167.516,08 55 4F 87 48 4F 20,4,4,True,True,213.3,79,1,8,79
167.525,08 35 4E 87 29 4E 20,2,2,True,True,210.10000000000002,78,1,9,78
167.536,08 16 4F 87 1A 4F 20,1,1,True,True,207.0,79,1,10,79
167.546,07 F7 4E 87 1B 4E 20,1,1,True,True,203.9,78,1,11,78
167.555,07 D7 4F 87 5C 4F 20,5,5,True,True,200.70000000000002,79,1,12,79
167.566,07 B7 4F 87 2D 4F 20,2,2,True,True,197.5,79,1,13,79
167.576,07 98 4F 87 CE 4F 20,12,12,True,True,194.4,79,1,14,79
167.585,07 78 4F 87 3F 4F 20,3,3,True,True,191.20000000000002,79,1,15,79
167.596,07 59 4E 87 E0 4E 20,14,14,True,True,188.10000000000002,78,1,0,78
167.606,07 3B 4D 87 81 4D 20,8,8,True,True,185.10000000000002,77,1,1,77
167.616,07 1C 4C 87 F2 4C 20,15,15,True,True,182.0,76,1,2,76
167.626,06 FE 4C 87 33 4C 20,3,3,True,True,179.0,76,1,3,76
167.636,06 DF 4D 87 64 4D 20,6,6,True,True,175.9,77,1,4,77
167.645,06 BF 4E 87 25 4E 20,2,2,True,True,172.70000000000002,78,1,5,78
167.656,06 9F 51 87 D6 51 20,13,13,True,True,169.5,81,1,6,81
167.666,06 7D 53 87 27 53 20,2,2,True,True,166.10000000000002,83,1,7,83
167.676,06 5B 55 87 F8 55 20,15,15,True,True,162.70000000000002,85,1,8,85
167.686,06 38 57 87 99 57 20,9,9,True,True,159.20000000000002,87,1,9,87
167.695,06 14 5A 87 9A 5A 20,9,9,True,True,155.60000000000002,90,1,10,90
167.706,05 F1 58 87 2B 58 20,2,2,True,True,152.1,88,1,11,88
167.716,05 CE 57 87 6C 57 20,6,6,True,True,148.6,87,1,12,87
167.725,05 AC 55 87 1D 55 20,1,1,True,True,145.20000000000002,85,1,13,85
167.736,05 8B 54 87 6E 54 20,6,6,True,True,141.9,84,1,14,84
167.746,05 69 53 87 CF 53 20,12,12,True,True,138.5,83,1,15,83
167.755,05 48 54 87 70 54 20,7,7,True,True,135.20000000000002,84,1,0,84
167.766,05 27 52 87 91 52 20,9,9,True,True,131.9,82,1,1,82
167.776,05 06 52 87 92 52 20,9,9,True,True,128.6,82,1,2,82
167.786,04 E6 50 87 53 50 20,5,5,True,True,125.4,80,1,3,80
167.795,04 C7 4F 87 F4 4F 20,15,15,True,True,122.30000000000001,79,1,4,79
167.806,04 A8 4E 87 65 4E 20,6,6,True,True,119.2,78,1,5,78
167.816,04 89 4D 87 56 4D 20,5,5,True,True,116.10000000000001,77,1,6,77
167.826,04 6C 4B 87 97 4B 20,9,9,True,True,113.2,75,1,7,75
167.835,04 4E 4A 87 78 4A 20,7,7,True,True,110.2,74,1,8,74
167.846,04 2F 4B 87 09 4B 20,0,0,True,True,107.10000000000001,75,1,9,75
167.856,04 10 4E 87 AA 4E 20,10,10,True,True,104.0,78,1,10,78
167.866,03 F3 4B 87 4B 4B 20,4,4,True,True,101.10000000000001,75,1,11,75
167.876,03 D5 4A 87 6C 4A 20,6,6,True,True,98.10000000000001,74,1,12,74
167.886,03 B6 4C 87 4D 4C 20,4,4,True,True,95.0,76,1,13,76
167.896,03 96 50 87 8E 50 20,8,8,True,True,91.80000000000001,80,1,14,80
167.905,03 78 4D 87 5F 4D 20,5,5,True,True,88.80000000000001,77,1,15,77
167.916,03 5A 4B 87 C0 4B 20,12,12,True,True,85.80000000000001,75,1,0,75
167.926,03 3B 4B 87 A1 4B 20,10,10,True,True,82.7,75,1,1,75
167.936,03 1D 4B 87 D2 4B 20,13,13,True,True,79.7,75,1,2,75
167.945,02 FF 4C 87 63 4C 20,6,6,True,True,76.7,76,1,3,76
167.956,02 E0 4C 87 F4 4C 20,15,15,True,True,73.60000000000001,76,1,4,76
167.966,02 C1 4D 87 C5 4D 20,12,12,True,True,70.5,77,1,5,77
167.975,02 A2 4F 87 86 4F 20,8,8,True,True,67.4,79,1,6,79
167.986,02 81 51 87 77 51 20,7,7,True,True,64.10000000000001,81,1,7,81
167.996,02 60 53 87 58 53 20,5,5,True,True,60.800000000000004,83,1,8,83
168.006,02 3E 54 87 89 54 20,8,8,True,True,57.400000000000006,84,1,9,84
168.016,02 1B 56 87 EA 56 20,14,14,True,True,53.900000000000006,86,1,10,86
168.026,01 FA 55 87 0B 55 20,0,0,True,True,50.6,85,1,11,85
168.036,01 D6 58 87 4C 58 20,4,4,True,True,47.0,88,1,12,88
168.045,01 B1 5B 87 7D 5B 20,7,7,True,True,43.300000000000004,91,1,13,91
168.056,01 8D 5A 87 AE 5A 20,10,10,True,True,39.7,90,1,14,90
168.066,01 69 5B 87 0F 5B 20,0,0,True,True,36.1,91,1,15,91
168.076,01 43 5D 87 10 5D 20,1,1,True,True,32.300000000000004,93,1,0,93
168.086,01 1E 5D 87 81 5D 20,8,8,True,True,28.6,93,1,1,93
168.095,00 F9 5E 87 02 5E 20,0,0,True,True,24.900000000000002,94,1,2,94
168.106,00 D3 5D 87 A3 5D 20,10,10,True,True,21.1,93,1,3,93
168.116,00 AE 5D 87 74 5D 20,7,7,True,True,17.400000000000002,93,1,4,93
168.125,00 89 5D 87 35 5D 20,3,3,True,True,13.700000000000001,93,1,5,93
168.136,00 64 5D 87 36 5D 20,3,3,True,True,10.0,93,1,6,93
168.146,00 3F 5C 87 D7 5C 20,13,13,True,True,6.300000000000001,92,1,7,92
168.155,00 1B 5A 87 28 5A 20,2,2,True,True,2.7,90,1,8,90
168.166,FF F8 59 87 D9 59 20,13,13,True,True,-0.8,89,1,9,89
168.176,FF D5 58 87 0A 58 20,0,0,True,True,-4.3,88,1,10,88
168.186,FF B2 56 87 EB 56 20,14,14,True,True,-7.800000000000001,86,1,11,86
168.195,FF 91 54 87 AC 54 20,10,10,True,True,-11.100000000000001,84,1,12,84
168.206,FF 71 51 87 0D 51 20,0,0,True,True,-14.3,81,1,13,81
168.216,FF 52 4E 87 CE 4E 20,12,12,True,True,-17.400000000000002,78,1,14,78
168.226,FF 34 4C 87 FF 4C 20,15,15,True,True,-20.400000000000002,76,1,15,76
168.236,FF 16 4A 87 60 4A 20,6,6,True,True,-23.400000000000002,74,1,0,74
168.246,FE FA 49 87 71 49 20,7,7,True,True,-26.200000000000003,73,1,1,73
168.256,FE DD 47 87 F2 47 20,15,15,True,True,-29.1,71,1,2,71
168.266,FE C1 47 87 33 47 20,3,3,True,True,-31.900000000000002,71,1,3,71
168.275,FE A5 46 87 74 46 20,7,7,True,True,-34.7,70,1,4,70
168.285,FE 8A 45 87 85 45 20,8,8,True,True,-37.4,69,1,5,69
168.296,FE 6E 44 87 06 44 20,0,0,True,True,-40.2,68,1,6,68
168.306,FE 53 44 87 F7 44 20,15,15,True,True,-42.900000000000006,68,1,7,68
168.316,FE 38 43 87 A8 43 20,10,10,True,True,-45.6,67,1,8,67
168.325,FE 1D 45 87 A9 45 20,10,10,True,True,-48.300000000000004,69,1,9,69
168.336,FE 01 44 87 5A 44 20,5,5,True,True,-51.1,68,1,10,68
168.346,FD E6 44 87 EB 44 20,14,14,True,True,-53.800000000000004,68,1,11,68
168.355,FD CC 43 87 6C 43 20,6,6,True,True,-56.400000000000006,67,1,12,67
168.366,FD B1 43 87 DD 43 20,13,13,True,True,-59.1,67,1,13,67
168.376,FD 97 41 87 8E 41 20,8,8,True,True,-61.7,65,1,14,65
168.386,FD 7E 41 87 EF 41 20,14,14,True,True,-64.2,65,1,15,65
168.395,FD 65 3E 87 30 3E 20,3,3,True,True,-66.7,62,1,0,62
168.406,FD 4D 3C 87 A1 3C 20,10,10,True,True,-69.10000000000001,60,1,1,60
168.416,FD 35 3C 87 62 3C 20,6,6,True,True,-71.5,60,1,2,60
168.426,FD 1F 39 87 A3 39 20,10,10,True,True,-73.7,57,1,3,57
168.435,FD 09 38 87 B4 38 20,11,11,True,True,-75.9,56,1,4,56
168.446,FC F3 37 87 15 37 20,1,1,True,True,-78.10000000000001,55,1,5,55
168.456,FC DD 36 87 F6 36 20,15,15,True,True,-80.30000000000001,54,1,6,54
168.466,FC C8 36 87 A7 36 20,10,10,True,True,-82.4,54,1,7,54
168.476,FC B3 35 87 A8 35 20,10,10,True,True,-84.5,53,1,8,53
168.485,FC 9E 35 87 49 35 20,4,4,True,True,-86.60000000000001,53,1,9,53
168.496,FC 89 35 87 1A 35 20,1,1,True,True,-88.7,53,1,10,53
168.506,FC 74 34 87 3B 34 20,3,3,True,True,-90.80000000000001,52,1,11,52
168.516,FC 5F 33 87 AC 33 20,10,10,True,True,-92.9,51,1,12,51
168.525,FC 4B 33 87 ED 33 20,14,14,True,True,-94.9,51,1,13,51
168.536,FC 37 33 87 6E 33 20,6,6,True,True,-96.9,51,1,14,51
168.546,FC 22 32 87 2F 32 20,2,2,True,True,-99.0,50,1,15,50
168.555,FC 0F 31 87 10 31 20,1,1,True,True,-100.9,49,1,0,49
168.566,FB FB 31 87 C1 31 20,12,12,True,True,-102.9,49,1,1,49
168.576,FB E8 30 87 C2 30 20,12,12,True,True,-104.80000000000001,48,1,2,48
168.585,FB D4 31 87 33 31 20,3,3,True,True,-106.80000000000001,49,1,3,49
168.596,FB C2 2F 87 C4 2F 20,12,12,True,True,-108.60000000000001,47,1,4,47
168.606,FB AF 2F 87 65 2F 20,6,6,True,True,-110.5,47,1,5,47
168.616,FB 9C 2F 87 56 2F 20,5,5,True,True,-112.4,47,1,6,47
168.626,FB 8A 2E 87 27 2E 20,2,2,True,True,-114.2,46,1,7,46
168.636,FB 78 2E 87 08 2E 20,0,0,True,True,-116.0,46,1,8,46
168.646,FB 65 2E 87 D9 2E 20,13,13,True,True,-117.9,46,1,9,46
168.656,FB 53 2E 87 BA 2E 20,11,11,True,True,-119.7,46,1,10,46
168.666,FB 40 2F 87 9B 2F 20,9,9,True,True,-121.60000000000001,47,1,11,47
168.676,FB 2D 30 87 BC 30 20,11,11,True,True,-123.5,48,1,12,48
168.686,FB 19 30 87 DD 30 20,13,13,True,True,-125.5,48,1,13,48
168.695,FB 05 32 87 1E 32 20,1,1,True,True,-127.5,50,1,14,50
168.706,FA F1 33 87 BF 33 20,11,11,True,True,-129.5,51,1,15,51
168.716,FA DB 34 87 B0 34 20,11,11,True,True,-131.70000000000002,52,1,0,52
168.725,FA C6 36 87 41 36 20,4,4,True,True,-133.8,54,1,1,54
168.736,FA AF 37 87 92 37 20,9,9,True,True,-136.1,55,1,2,55
168.746,FA 99 39 87 33 39 20,3,3,True,True,-138.3,57,1,3,57
168.755,FA 82 3A 87 D4 3A 20,13,13,True,True,-140.6,58,1,4,58
168.766,FA 6A 3A 87 A5 3A 20,10,10,True,True,-143.0,58,1,5,58
168.776,FA 53 3A 87 36 3A 20,3,3,True,True,-145.3,58,1,6,58
168.786,FA 3D 39 87 97 39 20,9,9,True,True,-147.5,57,1,7,57
168.796,FA 26 38 87 D8 38 20,13,13,True,True,-149.8,56,1,8,56
168.805,FA 10 38 87 99 38 20,9,9,True,True,-152.0,56,1,9,56
168.816,F9 FA 37 87 2A 37 20,2,2,True,True,-154.20000000000002,55,1,10,55
168.826,F9 E4 37 87 CB 37 20,12,12,True,True,-156.4,55,1,11,55
168.836,F9 CE 37 87 3C 37 20,3,3,True,True,-158.60000000000002,55,1,12,55
168.845,F9 B8 36 87 2D 36 20,2,2,True,True,-160.8,54,1,13,54
168.856,F9 A3 36 87 BE 36 20,11,11,True,True,-162.9,54,1,14,54
168.866,F9 8D 36 87 6F 36 20,6,6,True,True,-165.10000000000002,54,1,15,54
168.876,F9 78 36 87 30 36 20,3,3,True,True,-167.20000000000002,54,1,0,54
168.886,F9 62 36 87 91 36 20,9,9,True,True,-169.4,54,1,1,54
168.896,F9 4D 35 87 42 35 20,4,4,True,True,-171.5,53,1,2,53
168.906,F9 39 34 87 73 34 20,7,7,True,True,-173.5,52,1,3,52
168.916,F9 24 33 87 B4 33 20,11,11,True,True,-175.60000000000002,51,1,4,51
168.926,F9 11 32 87 D5 32 20,13,13,True,True,-177.5,50,1,5,50
168.936,F8 FD 31 87 E6 31 20,14,14,True,True,-179.5,49,1,6,49
168.946,F8 EA 2F 87 67 2F 20,6,6,True,True,-181.4,47,1,7,47
168.955,F8 D8 2F 87 88 2F 20,8,8,True,True,-183.20000000000002,47,1,8,47
168.966,F8 C5 2F 87 59 2F 20,5,5,True,True,-185.10000000000002,47,1,9,47
168.976,F8 B2 2E 87 7A 2E 20,7,7,True,True,-187.0,46,1,10,46
168.986,F8 A0 2E 87 5B 2E 20,5,5,True,True,-188.8,46,1,11,46
168.995,F8 8D 2F 87 CC 2F 20,12,12,True,True,-190.70000000000002,47,1,12,47
169.006,F8 7A 30 87 BD 30 20,11,11,True,True,-192.60000000000002,48,1,13,48
169.016,F8 66 32 87 7E 32 20,7,7,True,True,-194.60000000000002,50,1,14,50
169.026,F8 51 33 87 3F 33 20,3,3,True,True,-196.70000000000002,51,1,15,51
169.035,F8 3B 36 87 50 36 20,5,5,True,True,-198.9,54,1,0,54
169.046,F8 23 3A 87 11 3A 20,1,1,True,True,-201.3,58,1,1,58
169.056,F8 09 3F 87 F2 3F 20,15,15,True,True,-203.9,63,1,2,63
169.066,F7 EF 41 87 03 41 20,0,0,True,True,-206.5,65,1,3,65
169.075,F7 D4 44 87 A4 44 20,10,10,True,True,-209.20000000000002,68,1,4,68
169.085,F7 B8 45 87 05 45 20,0,0,True,True,-212.0,69,1,5,69
169.096,F7 9B 48 87 F6 48 20,15,15,True,True,-214.9,72,1,6,72
169.106,F7 7F 47 87 B7 47 20,11,11,True,True,-217.70000000000002,71,1,7,71
169.115,F7 62 47 87 88 47 20,8,8,True,True,-220.60000000000002,71,1,8,71
169.126,F7 45 49 87 29 49 20,2,2,True,True,-223.5,73,1,9,73
169.136,F7 28 48 87 BA 48 20,11,11,True,True,-226.4,72,1,10,72
169.145,F7 0B 49 87 AB 49 20,10,10,True,True,-229.3,73,1,11,73
169.156,F6 EC 4B 87 7C 4B 20,7,7,True,True,-232.4,75,1,12,75
169.166,F6 CD 4E 87 0D 4E 20,0,0,True,True,-235.5,78,1,13,78
169.176,F6 AE 4D 87 5E 4D 20,5,5,True,True,-238.60000000000002,77,1,14,77
169.186,F6 8F 4E 87 4F 4E 20,4,4,True,True,-241.70000000000002,78,1,15,78
169.196,F6 6E 51 87 A0 51 20,10,10,True,True,-245.0,81,1,0,81
169.206,F6 4D 52 87 91 52 20,9,9,True,True,-248.3,82,1,1,82
169.216,F6 2B 53 87 B2 53 20,11,11,True,True,-251.70000000000002,83,1,2,83
169.226,F6 09 57 87 E3 57 20,14,14,True,True,-255.10000000000002,87,1,3,87
169.235,F5 E6 56 87 A4 56 20,10,10,True,True,-258.6,86,1,4,86
169.246,F5 C1 5B 87 35 5B 20,3,3,True,True,-262.3,91,1,5,91
169.256,F5 9D 5C 87 E6 5C 20,14,14,True,True,-265.90000000000003,92,1,6,92
169.265,F5 7A 58 87 27 58 20,2,2,True,True,-269.40000000000003,88,1,7,88
169.276,F5 57 58 87 28 58 20,2,2,True,True,-272.90000000000003,88,1,8,88
169.286,F5 33 59 87 09 59 20,0,0,True,True,-276.5,89,1,9,89
169.296,F5 0E 5B 87 FA 5B 20,15,15,True,True,-280.2,91,1,10,91
169.305,F4 EA 5C 87 2B 5C 20,2,2,True,True,-283.8,92,1,11,92
169.316,F4 C5 5B 87 FC 5B 20,15,15,True,True,-287.5,91,1,12,91
169.326,F4 A0 5C 87 AD 5C 20,10,10,True,True,-291.2,92,1,13,92
169.336,F4 7C 5B 87 FE 5B 20,15,15,True,True,-294.8,91,1,14,91
169.345,F4 59 59 87 BF 59 20,11,11,True,True,-298.3,89,1,15,89
169.356,F4 38 55 87 F0 55 20,15,15,True,True,-301.6,85,1,0,85
169.366,F4 18 51 87 81 51 20,8,8,True,True,-304.8,81,1,1,81
169.376,F3 FA 4C 87 C2 4C 20,12,12,True,True,-307.8,76,1,2,76
169.385,F3 DD 48 87 C3 48 20,12,12,True,True,-310.70000000000005,72,1,3,72
169.396,F3 C2 44 87 94 44 20,9,9,True,True,-313.40000000000003,68,1,4,68
169.406,F3 A9 42 87 35 42 20,3,3,True,True,-315.90000000000003,66,1,5,66
169.416,F3 8E 41 87 66 41 20,6,6,True,True,-318.6,65,1,6,65
169.425,F3 74 42 87 17 42 20,1,1,True,True,-321.20000000000005,66,1,7,66
169.436,F3 59 43 87 08 43 20,0,0,True,True,-323.90000000000003,67,1,8,67
169.446,F3 3D 45 87 59 45 20,5,5,True,True,-326.70000000000005,69,1,9,69
169.455,F3 21 46 87 8A 46 20,8,8,True,True,-329.5,70,1,10,70
169.466,F3 05 47 87 EB 47 20,14,14,True,True,-332.3,71,1,11,71
169.476,F2 E8 47 87 BC 47 20,11,11,True,True,-335.20000000000005,71,1,12,71
169.486,F2 CB 47 87 BD 47 20,11,11,True,True,-338.1,71,1,13,71
169.496,F2 AF 48 87 5E 48 20,5,5,True,True,-340.90000000000003,72,1,14,72
169.506,F2 92 48 87 AF 48 20,10,10,True,True,-343.8,72,1,15,72
169.516,F2 75 48 87 C0 48 20,12,12,True,True,-346.70000000000005,72,1,0,72
169.526,F2 58 48 87 21 48 20,2,2,True,True,-349.6,72,1,1,72
169.535,F2 3C 47 87 C2 47 20,12,12,True,True,-352.40000000000003,71,1,2,71
169.546,F2 20 47 87 03 47 20,0,0,True,True,-355.20000000000005,71,1,3,71
169.556,F2 03 47 87 64 47 20,6,6,True,True,-358.1,71,1,4,71
169.566,F1 E7 47 87 E5 47 20,14,14,True,True,-360.90000000000003,71,1,5,71
169.575,F1 CA 48 87 D6 48 20,13,13,True,True,-363.8,72,1,6,72
169.585,F1 AD 48 87 D7 48 20,13,13,True,True,-366.70000000000005,72,1,7,72
169.596,F1 90 49 87 D8 49 20,13,13,True,True,-369.6,73,1,8,73
169.606,F1 74 48 87 79 48 20,7,7,True,True,-372.40000000000003,72,1,9,72
169.616,F1 57 47 87 AA 47 20,10,10,True,True,-375.3,71,1,10,71
169.626,F1 3A 48 87 FB 48 20,15,15,True,True,-378.20000000000005,72,1,11,72
169.636,F1 1F 46 87 1C 46 20,1,1,True,True,-380.90000000000003,70,1,12,70
169.646,F1 03 45 87 ED 45 20,14,14,True,True,-383.70000000000005,69,1,13,69
169.655,F0 E7 45 87 6E 45 20,6,6,True,True,-386.5,69,1,14,69
169.666,F0 CC 44 87 FF 44 20,15,15,True,True,-389.20000000000005,68,1,15,68
169.676,F0 B1 43 87 D0 43 20,13,13,True,True,-391.90000000000003,67,1,0,67
169.686,F0 97 42 87 91 42 20,9,9,True,True,-394.5,66,1,1,66
169.696,F0 7D 41 87 D2 41 20,13,13,True,True,-397.1,65,1,2,65
169.706,F0 63 41 87 33 41 20,3,3,True,True,-399.70000000000005,65,1,3,65
169.716,F0 49 41 87 C4 41 20,12,12,True,True,-402.3,65,1,4,65
169.725,F0 2F 41 87 D5 41 20,13,13,True,True,-404.90000000000003,65,1,5,65
169.736,F0 16 40 87 56 40 20,5,5,True,True,-407.40000000000003,64,1,6,64
169.746,EF FC 40 87 E7 40 20,14,14,True,True,-410.0,64,1,7,64
169.755,EF E4 3E 87 18 3E 20,1,1,True,True,-412.40000000000003,62,1,8,62
169.766,EF CB 3D 87 E9 3D 20,14,14,True,True,-414.90000000000003,61,1,9,61
169.776,EF B3 3C 87 3A 3C 20,3,3,True,True,-417.3,60,1,10,60
169.786,EF 9C 3B 87 8B 3B 20,8,8,True,True,-419.6,59,1,11,59
169.796,EF 85 39 87 5C 39 20,5,5,True,True,-421.90000000000003,57,1,12,57
169.805,EF 6F 38 87 1D 38 20,1,1,True,True,-424.1,56,1,13,56
169.816,EF 5B 34 87 9E 34 20,9,9,True,True,-426.1,52,1,14,52
169.826,EF 46 33 87 3F 33 20,3,3,True,True,-428.20000000000005,51,1,15,51
169.835,EF 33 32 87 F0 32 20,15,15,True,True,-430.1,50,1,0,50
169.846,EF 21 2E 87 01 2E 20,0,0,True,True,-431.90000000000003,46,1,1,46
169.856,EF 10 2B 87 42 2B 20,4,4,True,True,-433.6,43,1,2,43
169.865,EF 00 28 87 73 28 20,7,7,True,True,-435.20000000000005,40,1,3,40
169.876,EE F1 27 87 04 27 20,0,0,True,True,-436.70000000000005,39,1,4,39
169.886,EE E2 25 87 15 25 20,1,1,True,True,-438.20000000000005,37,1,5,37
169.896,EE D4 24 87 66 24 20,6,6,True,True,-439.6,36,1,6,36
169.905,EE C7 22 87 37 22 20,3,3,True,True,-440.90000000000003,34,1,7,34
169.916,EE BA 21 87 58 21 20,5,5,True,True,-442.20000000000005,33,1,8,33
169.926,EE AC 21 87 39 21 20,3,3,True,True,-443.6,33,1,9,33
169.936,EE 9F 21 87 0A 21 20,0,0,True,True,-444.90000000000003,33,1,10,33
169.945,EE 92 21 87 CB 21 20,12,12,True,True,-446.20000000000005,33,1,11,33
169.956,EE 85 21 87 DC 21 20,13,13,True,True,-447.5,33,1,12,33
169.966,EE 78 20 87 FD 20 20,15,15,True,True,-448.8,32,1,13,32
169.975,EE 6B 21 87 FE 21 20,15,15,True,True,-450.1,33,1,14,33
